,answer,clue,couple_occurencies
45023,GIVEABLACKEYETO,Besmirch,1
45024,GODBLESSAMERICA,Kate Smith favorite,1
45025,GOLDENDELICIOUS,Apple,1
45026,GOLDENPARACHUTE,Layoff payoff,1
45027,GRANDSLAMOFGOLF,Quest for Nicklaus,1
45028,GRINCHUCKLEHAHA,More ways to brighten the world,1
45029,HAMMERHEADSHARK,Voracious fish,1
45030,HAMMERINTOPLACE,FIX,1
45031,HARPSICHORDISTS,Musicians such as Wanda Landowska,1
45032,HIGHEREDUCATION,College,1
45033,HIGHESTAMBITION,Presidential aspiration,1
45034,HOLDATRUECOURSE,FIX,1
45035,HOLDENCAULFIELD,Salinger lad,1
45036,HOLDSUPONESHEAD,Is not ashamed,1
45037,HOLLYWOODSTUDIO,Movie house?,1
45038,HOMECOMINGGAMES,Grid events for loyal grads,1
45039,HOURGLASSFIGURE,Curvaceous form,1
45040,HUCKLEBERRYFINN,Twain lad,1
45041,HURRICANESEASON,July-October  in the Gulf,1
45042,IHAVENEVERLETMY,Start of quote,1
45043,IMARRIEDANANGEL,1938 Rodgers-Hart tune,1
45044,IMARRIEDANANGEL,Eddy/MacDonald musical,1
45045,INDEPENDENCEDAY,It began in Philadelphia,1
45046,INDUBIOUSBATTLE,Sad tale of a labor organizer,1
45047,INTERESTPAYMENT,Extra cost for buying on time,1
45048,ITSALLINTHEGAME,Victors' song to losers,1
45049,JACKINTHEPULPIT,Arum plant,1
45050,JACKOFALLTRADES,One man band,1
45051,JOHNQUINCYADAMS,Louise Catherine Johnson's spouse,1
45052,JOHNROCKEFELLER,World's wealthiest person  once,1
45053,JOSEPHPRIESTLEY,Oxygen discoverer,1
45054,KANSASMANHATTAN,Concordia cocktail,1
45055,KEEPANEYEOUTFOR,Be on the lookout,1
45056,KINGPORTERSTOMP,Benny Goodman hit,1
45057,KNOWFROMNOTHING,Wallow in ignorance,1
45058,KNUCKLESANDWICH,Fist,1
45059,LEAVELARGERTIPS,How to improve the world  at cafes?,1
45060,LEERULENUISANCE,General followers,1
45061,LESLIECARPENTER,Washington correspondent  1944-1974,1
45062,LETTHEREBELIGHT,Evocation in    Genesis,1
45063,MAGAZINEARTICLE,Piece,1
45064,MAKEMINCEMEATOF,Defeat completely,1
45065,MANAIRDIMESKINS,Thin followers,1
45066,MASTEROFPASSING,Degree for Namath,1
45067,MEPHISTOPHELIAN,Like the devil,1
45068,MIDSUMMERSNIGHT,Shakespeare's Dream play,1
45069,MILLARDFILLMORE,Abigail Powers' spouse,1
45070,MILLARDFILLMORE,Number 13,1
45071,MISSFIRECRACKER,Theme-day parade queen,1
45072,MISSINGINACTION,Lost at sea,1
45073,MONEYLAUNDERING,Wherein dead presidents come clean,1
45074,MOONANDSIXPENCE,Somerset Maugham tale  with    The,1
45075,MOTHERINGSUNDAY,Forerunner of Mother's Day,1
45076,MUSICALCREATION,Piece,1
45077,MYWILDIRISHROSE,Olcott's 1899 hit song,1
45078,NASHESONESTEETH,Shows anger?,1
45079,NEEJERKREACTION,Sudden response?,1
45080,NEWSPAPERREPORT,Journal entry?,1
45081,NOBLEMINDEDNESS,Possession of high principles,1
45082,NOPLACELIKEHOME,. . . humble  there's ____,1
45083,OLDGOLFERSNEVER,Start of a verse,1
45084,ONETOUCHOFVENUS,Weill-Nash musical,1
45085,ONTHEBACKBURNER,Pending,1
45086,OVERNIGHTFLIGHT,RED EYE,1
45087,OWNERROOMSMAKER,Three homes,1
45088,OYSTERINTHESTEW,See 17 Across,1
45089,PASSENGERPIGEON,Bygone bird,1
45090,PASSENGERTRAINS,Cross-country carriers,1
45091,PASTPARTICIPLES,Word forms,1
45092,PENCILSHARPENER,Puzzle-solver's need,1
45093,PENRODSCHOFIELD,Tarkington lad,1
45094,PEREGRINEFALCON,Hunter's raptor,1
45095,PETERANDBRIDGET,The Fondas,1
45096,PICCALILYCIRCUS,London square?,1
45097,PLANETOFTHEAPES,Simian flick of 1968,1
45098,PLATECRAFTLANDS,Three homes,1
45099,PLAYOFFCONTESTS,Deciders,1
45100,PRESSURECOOKERS,Tense situations,1
45101,PRICKUPONESEARS,Hearken,1
45102,PRIVATEBENJAMIN,Goldie Hawn role  of 1980,1
45103,PROGNOSTICATION,Seer's specialty,1
45104,PROSPECTPARKZOO,Where do I find Brooklyn's best bars?,1
45105,PUTONAHAPPYFACE,Coach's song to losers,1
45106,PUTSTHEFINGERON,Names names,1
45107,REGNANIKCABKOOL,Osborne  through the looking glass,1
45108,RICHARDBASEHART,Being There    actor,1
45109,RICHARDMULLIGAN,Micki+Maude    actor,1
45110,ROCKETSREDGLARE,Key phrase,1
45111,ROUNDTRIPTICKET,Vacationer's purchase,1
45112,SELFEXAMINATION,Introspection,1
45113,SERGEANTSNORKEL,Beetle Bailey NCO,1
45114,SETTLEBLAMEUPON,FIX,1
45115,SEVENDEADLYSINS,Envy  lust  etc.,1
45116,SHOOTERSTARGETS,Bull's-eyes,1
45117,SIGNSOFTHETIMES,Ram  bull  and lion,1
45118,SMILEGIGGLEROAR,Ways to brighten the world,1
45119,SMOKEANDMIRRORS,Deceptive display,1
45120,SMOKEONTHEWATER,Rock anthem of 1973,1
45121,SNAKEINTHEGRASS,Slyboots?,1
45122,SNAKEINTHEGRASS,Traitor,1
45123,SOURDISPOSITION,Pickleman's asset?,1
45124,SOURGRAPESLOSER,Poor sport,1
45125,SPECTATORSPORTS,Gambling game-goers?,1
45126,SPORTOFTHEINCAS,Soccer  in old Peru,1
45127,SREVIRDTAESKCAB,Pains in the rear,1
45128,STAPLINGMACHINE,Office device,1
45129,STARSANDSTRIPES,Armed forces newspaper of the '40s  with    The,1
45130,STLOUISCARDINAL,National Leaguer,1
45131,STRAINEDVEGGIES,Frank Gerber,1
45132,STVALENTINESDAY,Timely observance,1
45133,SUITDADPROPHETS,Major followers,1
45134,SUMMERSOLSTICES,21st day of June: pl.,1
45135,SUPERBOWLSUNDAY,Finale,1
45136,SWEETANDLOWDOWN,Benny Goodman film,1
45137,TAKETOONESHEELS,Run away,1
45138,TALESOFHOFFMANN,Offenbach's masterpiece,1
45139,TAMPERWITHARACE,FIX,1
45140,TELETYPESETTERS,Printing plant machines,1
45141,THANKSGIVINGDAY,Time of first harvest meal,1
45142,THEBILLOFRIGHTS,Ten amendments,1
45143,THEBOYSOFSUMMER,Roger Kahn baseball story,1
45144,THECOWARDLYLION,Bert Lahr role,1
45145,THEGREATESTSHOW,Circus billing,1
45146,THEGUNSOFAUGUST,Tuchman title,1
45147,THEHONEYMOONERS,Fifties sitcom,1
45148,THEHONEYMOONERS,Gleason's vehicle,1
45149,THEIRISHJUBILEE,Thorton-Lawlor 1890 song hit,1
45150,THEMAGICKINGDOM,Disney draw,1
45151,THEMERCHANTOFVE,Comedy: ____ NICE,1
45152,THENEWLYWEDGAME,Bob Eubanks' claim to fame,1
45153,THEOFNINETYFIVE,Lesser seniors?,1
45154,THEOLYMPICGAMES,Quadrennial event,1
45155,THESUNISSHINING,End of the comment,1
45156,THETIMETOREPAIR,Start of a comment by JFK,1
45157,THEYEAROFTHECAT,1976 Al Stewart hit,1
45158,THREEPENNYOPERA,Weill/Brecht opus  with    The,1
45159,TOLITTLEPURPOSE,In vain,1
45160,TONYANDJAMIELEE,The Curtises,1
45161,TOTHEPERFECTLIE,End of verse,1
45162,TRADEMARKHARMON,Manufacturer's symbol and actor,1
45163,TRADITIONALISTS,They go by the book,1
45164,TRANSFORMATIONS,Hyde's appearance,1
45165,TRAVELERSCHECKS,Way to pay,1
45166,TURNUPTHEHEATON,Apply force  in police jargon,1
45167,TWOINITIALNAMES,This puzzle's theme,1
45168,UPINCENTRALPARK,Where do I find Cleopatra's Needle?,1
45169,VICTORYSPEECHES,Election celebration kickoffs,1
45170,WASHONESHANDSOF,Disclaim responsibility,1
45171,WEARINOTHEGREEN,Street ballad  circa 1800  with    The,1
45172,WILLIAMMCKINLEY,Ida Saxton's spouse,1
45173,WILLIESHOEMAKER,He won the Kentuck Derby four times,1
45174,WINDFALLPROFITS,Investor's delight,2
45175,WINKATGLUMGIRLS,How to improve the world  anywhere?,1
45176,WINSOMELOSESOME,Manager's philosophy,1
45177,YOURENOTTHEONLY,Philosophical Fats  with 54 Across,1
45178,ABIGAILFILLMORE,14th First Lady,1
45179,ACHYBREAKYHEART,Billy Ray Cyrus hit,1
45180,AFIGUREOFSPEECH,Political candidate,1
45181,ALASKANKINGCRAB,Northern crustacean,1
45182,AMERICANHISTORY,National record,1
45183,AMERICANINPARIS,1951 Gene Kelly Oscar winner,1
45184,AMERICANINPARIS,Plastered Yank on tour?  with    An,1
45185,ANDALONERLIKEME,More of the author's lament,1
45186,ANDROMEDASTRAIN,Best seller by 17 Across  with    The,1
45187,ANGELISNOBODYIN,More of the comment,1
45188,ANYPORTINASTORM,Seasick sailor,1
45189,ARMEDTOTHETEETH,Ready as possible,1
45190,ARMSTRONGCUSTER,Military George,1
45191,ARUNFORTHEMONEY,Baseball player,1
45192,ATASTEOFONESOWN,Get ____ medicine,1
45193,ATREKTOTHEPOLES,Campaigning by dogsled?,1
45194,AWHITECHRISTMAS,Holiday Inn    tune  by 26 Across,1
45195,BARBARAMANDRELL,Country singer  born 12/25/1948,1
45196,BASALTANDPEPPER,Stone meets condiment pair?,1
45197,BASESWITCHPINCH,Three kinds of hits,1
45198,BIRTHDAYPRESENT,February item for George or Abe,1
45199,BLARNEYANDFLINT,STONES,1
45200,BLOWININTHEWIND,Hit by 20 Across,1
45201,BLOWSHOTANDCOLD,Shows uncertainty,1
45202,BLUESSITTERTALK,BABY,1
45203,BOULDERCOLORADO,Mork and Mindy    venue,1
45204,BOYSCAVESMOBILE,Three kinds of bats,1
45205,BRODERICKMODINE,MATTHEWS,1
45206,BRUNOWALTERREED,Symphony conductor and surgeon,1
45207,BRUSSELSSPROUTS,Veggie treat,1
45208,BURNEDONESBOATS,Couldn't turn back,1
45209,BURNINGQUESTION,Hotly discussed matter,1
45210,BURNONESBRIDGES,Make a decision,1
45211,BUTTONSANDBOWES,Comic Red and emcee Major sing a '40s hit?,1
45212,CALIFORNIASUITE,Neil Simon work,1
45213,CAMELLIAEARHART,Long lost flier?,1
45214,CANDIDALMATIANS,Disney animated Italian classic?,1
45215,CANDLESTICKPARK,Where Mays made great plays,1
45216,CAREFREEHIGHWAY,Gordon Lightfoot hit song,1
45217,CASTORANDPOLLUX,Gemini pair,1
45218,CATTOMBOYTURKEY,TOMS,1
45219,CHINESELANTERNS,Glowing decorations,1
45220,CINCINNATISTEAM,Reds,1
45221,CLOSEATHANDOVER,Nearby release?,1
45222,COBBLEANDSHARON,STONES,1
45223,COLLINSTHUMBMIX,TOMS,1
45224,COMETOGRIPSWITH,Confront,1
45225,COPYCATSANDDOGS,Mimics meet rainy day duo?,1
45226,DAILYCOMICSTRIP,e.g.,1
45227,DAVIDANDGOLIATH,Biblical combatants,1
45228,DEEDSGOESTOTOWN,Gary Cooper role,1
45229,DEVARHODEISLAND,Lay waste,1
45230,DEVILINTHEFLESH,Defrocked New Jersey jock?,1
45231,DINAHWASHINGTON,Non-George-related singer,1
45232,DRJEKYLLANDHYDE,Spencer Tracy role,1
45233,DRUGSTORECOWBOY,City slicker,2
45234,DUBARRYWASALADY,Gene Kelly 1943 movie,1
45235,DUELLINGFENCERS,Start of an author's lament,1
45236,EBENEZERSCROOGE,Alistair Sim and Mr. Magoo,1
45237,ELECTRICHEATERS,Winter warmers,1
45238,ELIMINATIONGAME,ROCK  PAPER  SCISSORS,1
45239,ENGLISHPRIMROSE,Cowslip,1
45240,EREHTOTEREHMORF,Esrever ni rac a rof noitcerid eno,1
45241,ETHANALLENDRURY,Vermont patriot and novelist,1
45242,EXCHANGESTUDENT,Stranger in a strange land,1
45243,EYESOFLAURAMARS,Fay Dunaway film of '79,1
45244,FAKEASORETHROAT,Hooky playing ploy,1
45245,FAMILYGATHERING,Christmas day event,1
45246,FANTASTICVOYAGE,1966 Asimov book,1
45247,FASTBALLPITCHER,Ryan or Johnson  e.g.,1
45248,FEELINGTHEPINCH,Backers' distress,1
45249,FIGURETIMEINLAW,FATHER,1
45250,FLYINGDOWNTORIO,Shipping geese to Brazil?,1
45251,FOOLISHNESSSHOW,TOMS,1
45252,FORTTICONDEROGA,Site of Revolutionary War victory,1
45253,FOURLEAFCLOVERS,Bringers of good fortune  purportedly,1
45254,FREDERICKHANDEL,Composer George,1
45255,FREEANDEASYPACE,Runner's gait,1
45256,FROMLEFTTORIGHT,Southpaw's swing,1
45257,FULLSTREAMAHEAD,Springtime in the Rockies?,1
45258,GATELEGGEDTABLE,Its leaves drop all year long,1
45259,GEMKEYANDCHERRY,STONES,1
45260,GENNIFERFLOWERS,Controversial Arkansas belle  oddly spelled,1
45261,GENTLEMANCALLER,Beau,1
45262,GERMANSHEPHERDS,Rin Tin Tin and Braveheart,1
45263,GILLIGANSISLAND,Denver rerun,1
45264,GODBLESSAMERICA,Patriotic song,2
45265,GODIRECTLYTORKO,Part III of quip,1
45266,GRASSMONDAYMOON,BLUE,1
45267,GRAYFLANNELSUIT,Symbol of '50s conformity,1
45268,HALIBUTLIVEROIL,Vitamin-rich fish product,1
45269,HARTFORDWHALERS,Fishermen from New England?,1
45270,HASTOCROSSWORDS,Last of the author's lament,1
45271,HEADSOFCOLORADO,National leaders,1
45272,HELSINKIFINLAND,Floyd Patterson won the middleweight medal there,1
45273,HOISTINGMACHINE,CRANE,1
45274,HOLDDOWNTHEFORT,Keep things under control,1
45275,HOMEIMPROVEMENT,Sitcom starring Tim Allen,1
45276,IDREAMOFJEANNIE,Eden rerun,1
45277,INDEPENDENCEDAY,Celebration,1
45278,INEVERSANGFORMY,1970 Gene Hackman/Melvyn Douglas movie,1
45279,JANEANEGAROFALO,Offbeat comedienne  oddly spelled,1
45280,JOELOUISGOSSETT,Boxer and actor,1
45281,JOHNCALVINKLEIN,Theologian and fashion designer,1
45282,JOHNQUINCYADAMS,He won the Presidency on his second try,1
45283,JOLLYGREENGIANT,Happy San Francisco rookie?,1
45284,JUDICIALHEARING,Any court trial,1
45285,JUPITERSYMPHONY,Mozart work,1
45286,JUSTWHATINEEDED,Gift opener's exclamation,1
45287,JUSTYOUANDMEKID,1979 Burns flick,1
45288,KICKFORASWIMMER,SCISSORS,1
45289,KIDSAREINSCHOOL,Line three of quatrain,1
45290,LEAVEINTHELARCH,Abandon amidst a pine grove?,1
45291,LIEDOWNONTHEJOB,Slacken off,1
45292,LINEOFSCRIMMAGE,Opposing team's confrontation,1
45293,LONGDAYSAREOVER,Line two of quatrain,1
45294,LOSETHEBALLGAME,End disastrously,1
45295,MADAMESOUSATZKA,Shirley MacLaine as piano teacher,1
45296,MADONNAANDCHILD,Singer and chef make a family portrait?,1
45297,MAKEACLEANBEAST,Wash the dog?,1
45298,MAKEHASTESLOWLY,Show patience and wisdom,1
45299,MANUALDEXTERITY,Mechanic's advantage,1
45300,MARTHAJEFFERSON,3rd First Lady,1
45301,MEMORIALSTADIUM,Playground of the Baltimore Ravens,1
45302,MICHAELCRICHTON,Author born 10/23/1942,1
45303,MICHAELFINNIGAN,He had chin whiskers,1
45304,MIGHTYAPHRODITE,1994 Woody Allen film,1
45305,MISSFIRECRACKER,Holly Hunter's glorious Fourth,1
45306,MISTERCHRISTIAN,Marlon Brando and Mel Gibson,1
45307,MONTHLYMAGAZINE,National Geographic     e.g.,1
45308,MORNINGSARECOOL,Line one of quatrain,1
45309,MRCLINTONTOGORE,BILL,1
45310,MRSPEAKERTODOLE,NEWT  formerly,1
45311,MRTAMBOURINEMAN,Hit by 20 Across,1
45312,MUSTCROSSSWORDS,More of the author's lament,1
45313,NEWARKNEWJERSEY,Garden State city,1
45314,ONETOUCHOFVENUS,Mary Martin musical of '43,1
45315,OPENANDSHUTDOWN,Easily settled cessation?,1
45316,OPENINGPRESENTS,Christmas morning event,1
45317,PARENTSINCLOVER,Line four of quatrain,1
45318,PIERREVIEWBOARD,Harbor commission?,1
45319,PLAYCATANDMOUSE,Tease  with with,1
45320,PLAYKETCHUPBALL,Come from behind  to Jack Tar?,1
45321,POINTROOMPLAYER,Three kinds of balls,1
45322,POLITICALSTEAKS,Fundraiser entrees?,1
45323,POPLARCOLLAROUT,WHITE,1
45324,POPLARMECHANICS,Magazine for woodworkers?,1
45325,PUSSYFOOTAROUND,Duck the issue,1
45326,PUTONAGOODFRONT,Losers' imperative,1
45327,PUTTHISONMYCARD,Gift buyer's phrase,1
45328,PUTTINGSURFACES,Greens,1
45329,QUARRELSOMENESS,Characteristic of many teens,1
45330,QUARTERFINALIST,Final Sixteen participant,1
45331,QUEENELIZABETHI,Bette Davis and Quentin Crisp,1
45332,QUINQUAGENARIAN,Fifty something,1
45333,QUINQUAGENARIAN,One in his fifties,1
45334,QUINQUAGENERIAN,50-something,1
45335,QUINTUPLICATION,Process of increasing fivefold,1
45336,REDWHITEANDBLUE,The flag,1
45337,RITTERSTAMOSJAY,JOHNS,1
45338,ROBERTZIMMERMAN,Dylan  once,1
45339,ROCKOFGIBRALTAR,Mediterranean landmark,1
45340,ROQUEFORTCHEESE,Aged French milk products,1
45341,RUNINTERFERENCE,Remove players' obstacles,1
45342,SALTMUSICORFISH,ROCK,1
45343,SANANTONIOTEXAS,Spurs' spot,1
45344,SANDERFESPRINGS,Carpenter's vacation spot,1
45345,SCHOONERORLATER,Eventually  to Jack Tar?,1
45346,SEKACNWODEDISPU,Klim dellips htiw tae ot,1
45347,SEOULSOUTHKOREA,Jackie Joyner-Kersee won the pentathlon there,1
45348,SERMONSINSTONES,. . . books in the running brooks  ____ : Shakespeare,1
45349,SETAGOODEXAMPLE,Be a paragon,1
45350,SHAMROCKANDROLL,Clover meets musical style?,1
45351,SHARILEWISLAWES,Puppeteer and penologist,1
45352,SHOPTILLYOUDROP,Gift hunter's credo,1
45353,SIBERIANHUSKIES,Domesticated northern canines,1
45354,SIGNSOFTHETIMES,Billboards,1
45355,SINGININTHERAIN,Hollywood musical classic,1
45356,SINGININTHERAIN,Umbrella seller's song?,1
45357,SKINOFONESTEETH,Just enough,1
45358,STARSANDSTRIPES,The flag,1
45359,STARTOUTOFORDER,Begin disjointedly?,1
45360,STICKSTOHISLAST,What a wise cobbler does,1
45361,STOPTHEMUSICMAN,Obstruct a movie?,1
45362,SWEETHITCHHIKER,Creedence Clearwater Revival hit,1
45363,SYRACUSENEWYORK,Home for the Orangemen,1
45364,TAKEPRECAUTIONS,Be prudent,1
45365,TEARSONMYPILLOW,Little Anthony's 1958 lament,1
45366,THANKSGIVINGDAY,National observance,1
45367,THEBIGBROADCAST,1932 Burns flick,1
45368,THEBLUEGRAYGAME,North-South grid contest,1
45369,THEFOURTHOFJULY,Celebration,1
45370,THEGOPFLATTACKS,Pointless issue?,1
45371,THEGREATPUMPKIN,Halloween tradition  in    Peanuts,1
45372,THEHEARSTCASTLE,Fabulous San Simeon mansion,1
45373,THELAYOFTHELAND,Zoning Committee member,1
45374,THEOFKATIEELDER,1965 John Wayne movie,1
45375,THEOLYMPICGAMES,Theme of this puzzle,1
45376,THESKYSTHELIMIT,Winners' euphoria,1
45377,THESUNSHINEBOYS,1975 Burns flick,1
45378,THESYMBOLOFFEAR,Completion of 17 Across,1
45379,THETURNINGPOINT,Bancroft/MacLaine film of 1977,1
45380,THEWORSEFORWEAR,Electorates' condition,1
45381,THOMASJEFFERSON,He won the Presidency on his second try,1
45382,THOMASJEFFERSON,National hero,1
45383,TIMESSQUAREBALL,New Year's dropper,1
45384,TONGUELODEBOARD,MOTHER,1
45385,TONYBENNETTCERF,Singer and editor-publisher,1
45386,TOTIMEHESTHEMAN,Start of line two,1
45387,TRIPTOBOUNTIFUL,1985 Geraldine Page film  with    The,1
45388,TWENTYFOURHOURS,What you're into  today,1
45389,TYPEWRITERSHEET,PAPER,1
45390,UNDERPRODUCTION,Below full capacity,1
45391,VELVETEENRABBIT,Margery Williams book  with    The,1
45392,VETERANSSTADIUM,Playground of the Philadelphia Eagles,1
45393,VICTORIALINCOLN,Non-Abe-related author,1
45394,WAISTMANAGEMENT,Deficit reducing?,1
45395,WALTZINGMATILDA,Three-four time dancer,1
45396,WEARINGCOSTUMES,Halloween tradition,1
45397,WEEKLYTVPROGRAM,e.g.,1
45398,WERENOTDRESSING,1934 Burns flick,1
45399,WHATBIGTEETHYOU,Little Red Riding Hood line  with 59 Down,1
45400,WILLOWWEEPFORME,Paul Whiteman classic,1
45401,WISDOMOFSOLOMON,Book of the Apocrypha,1
45402,WOODHEADOAKLINE,RED,1
45403,WOODYWOODPECKER,Animated bird,1
45404,WORSHIPSERVICES,Christmas Eve events,1
45405,YELLOWANDCORNER,STONES,1
45406,YOUSHOULDNTHAVE,Gift recipient's phrase,1
45407,ABOUTISFAIRPLAY,No turn  retribution,1
45408,ABOWLOFCHERRIES,Life  to an optimist,1
45409,AGAINSTTHEGRAIN,Rub the wrong way,1
45410,AKINDOFGOLFSHOT,PITCH,1
45411,ALARMDIDNTGOOFF,First excuse,1
45412,ALESSONBUTIMNOT,More of quote,1
45413,ALFREDHITCHCOCK,Famous American film director,1
45414,ALIENATTACKDATE,17 Across  according to Tinseltown,1
45415,AMELODIOUSSOUND,STRAIN,1
45416,ANDMOUNTHOLYOKE,List  part 5,1
45417,ANYPORTINASTORM,Sailor's rationale,1
45418,ARTHURPENDRAGON,Benevolent ruler,1
45419,ATTRACTIVEWOMAN,TOMATO,1
45420,BACKGROUNDCHECK,Pre-employment screen,1
45421,BACKTOSQUAREONE,Make a fresh start,1
45422,BACKTOSQUAREONE,Start from the beginning,1
45423,BARRELHOUSEJAZZ,Early 1900's New Orleans music style,1
45424,BENEATHCONTEMPT,The lowest of the low,1
45425,BERMUDATRIANGLE,Navigation mystery,1
45426,BERMUDATRIANGLE,No sail zone?,1
45427,BIGSURSTATEPARK,____  California: campers' mecca,1
45428,BLAHSINTHENIGHT,Mercer  after sundown,1
45429,BREADCENTERBASE,Boards,1
45430,BULLDOGDRUMMOND,McNeile's sleuth in '30s movies,1
45431,BULLETPROOFVEST,Cop's garb?,1
45432,BUTTERANDEGGMAN,Sugar daddy,1
45433,BUTTERFLYKISSES,Bob Carlisle song hit,1
45434,CADILLACSEVILLE,Automotive Spanish port,1
45435,CALIFORNIAMAINE,CAME,1
45436,CAMPAIGNWORKERS,Some of last night's party goers,1
45437,CANNONBALLBLAHS,Morton  on the firing range,1
45438,CARIBBEANCRUISE,Salty sojourn,1
45439,CARRIEDTHETORCH,Showed loyalty  as to a cause,1
45440,CATCHERINTHERYE,Holden's tale,1
45441,CAVETTANDPOWELL,Dicks,1
45442,CHANGEDIRECTION,TURN,1
45443,CHICAGOWHITESOX,Team featured in    Eight Men Out,1
45444,CIRCLETHEWAGONS,Hold down the fort,1
45445,CLAPBILLIRONING,Boards,1
45446,CLENCHONESTEETH,Brace for the worst,1
45447,CLOCKWORKORANGE,A    ____: 1971 Kubrick film,1
45448,COLORADOALABAMA,COAL,1
45449,CONESTOGAWAGONS,Pioneers' transports,1
45450,COOLASACUCUMBER,Perfectly composed,2
45451,CORNEDBEEFONRYE,Deli delight,1
45452,CORPORATEWEALTH,Capital,1
45453,COTTAGEINDUSTRY,Activity for the self-employed,2
45454,CREPERUBBERSOLE,Shoe possibility,1
45455,CROCODILEDUNDEE,Legendary outback adventurer,1
45456,CRUMBSOFCOMFORT,Almost inconsolable,1
45457,CRUZANVMISSOURI,Court rules patient has right to deny treatment: 1990,1
45458,CUTTHROATISLAND,1995 Geena Davis movie,1
45459,DARLINGSTARLING,Lovable bird,1
45460,DELAWARENEWYORK,DENY,1
45461,DELICATEBALANCE,With    A     Edward Albee play,1
45462,DESPAIREUPHORIA,Emotional conditions,1
45463,DETROITREDWINGS,1997 winners of 58 Across,1
45464,DETROITREDWINGS,Seven-time NHL champs,1
45465,DEVILSADVOCATES,People who defend NHL member?,1
45466,DOGDAYSOFSUMMER,July 3 to August 11,1
45467,DONATIONSEEKERS,They volunteer,1
45468,DONTHAVEACOWMAN,Bart Simpson replay,1
45469,DROPINTHEBUCKET,Almost empty,1
45470,EASTEREGGHUNTER,Tot on Easter  perhaps,1
45471,EATYOURHEARTOUT,Derisive retort to one's rival,1
45472,EBENEZERSCROOGE,Popular Yuletide role,1
45473,EDENSEXPRESSWAY,I-94  in part,1
45474,EDUCATORBOOKERT,WASHINGTON,1
45475,ENGAGETHECLUTCH,Get ready for a drive,1
45476,ESSENESSENTIALS,Ruhr district necessities?,1
45477,EYESOFLAURAMARS,The    ____: 1978 Dunaway film,1
45478,FAINTLIKELIHOOD,GHOST,1
45479,FATHERCONFESSOR,Trusted listener,1
45480,FEUDHOUNDMOBILE,BLOOD ties,1
45481,FLORIDAPANTHERS,Team that lost the prize in 1996,1
45482,FORGETDAYDREAMS,Third resolution,1
45483,FOUNTAINOFYOUTH,De Leon's quest,1
45484,FROGLEGSDIAMOND,Gangster's specialty dish?,1
45485,FULLMETALJACKET,1987 Stanley Kubrick movie,1
45486,GONEWITHTHEWIND,. . . tomorrow is another day.,1
45487,GONEWITHTHEWIND,1939 film,1
45488,GONEWITHTHEWIND,Margaret Mitchell's Pulitzer winner,1
45489,GOODTIMECHARLEY,Swinger,1
45490,GOOSETATUMONEAL,Globetrotter joins actress,1
45491,GORDONSCOTTBAIO,Actor joins actor,1
45492,GRASPEDATSTRAWS,Failed to understand,1
45493,GREENBAYPACKERS,Super Bowl Champs  1997,1
45494,GREENEGGSANDHAM,See 20 Across,1
45495,GSACOOKYVENDORS,They offer variety,1
45496,HADTOSTOPFORGAS,Third excuse,1
45497,HAVEMONEYTOBURN,Are quite well off  informally,1
45498,HEARTBREAKHOTEL,Presley's TV debut number,1
45499,HEARTOFDARKNESS,1902 Joseph Conrad novel,1
45500,HEDGINGONESBETS,Cautious approach,1
45501,HERDSMANOFTEKOA,Hebrew prophet Amos,1
45502,HEREDITYVARIETY,STRAIN,1
45503,HESINABYHIMSELF,No class superstar?,1
45504,HIGHSCHOOLFLAME,Ex  to a college freshman,1
45505,HIGHWAYTOHEAVEN,Landon's way,1
45506,HORTONHEARSAWHO,See 20 Across,1
45507,HOURGLASSFIGURE,1890's beauty queen attribute,1
45508,HOUSEMADEOFDAWN,N. Scott Momaday's Pulitzer winner,1
45509,HUGGINGTHESHORE,1938 nonfictional title,1
45510,INDEPENDENCEDAY,Richard Ford's Pulitzer winner,1
45511,INDEPENDENCEDAY,See 54 Across,1
45512,INDIGENCEWEALTH,Financial conditions,1
45513,ITALIANSTALLION,Ricky Balboa's nickname,1
45514,IVANTHETERRIBLE,Barbaric ruler,1
45515,JACKOFALLTRADES,Handy one,1
45516,JELLYROLLMORTON,Notable jazz pianist,1
45517,JOHNNYAPPLESEED,Sower of legend,1
45518,JOHNNYGOTHISGUN,Dalton Trumbo novel,1
45519,JOHNNYONTHESPOT,Ready  willing  and able,1
45520,JUPITERSDARLING,1954 Esther Williams film,1
45521,KEEPTOASCHEDULE,First resolution,1
45522,KEYCONSTRUCTION,"No turn, start to finish building",1
45523,KNOCKKNOCKJOKES,Punsters' Qs and As,1
45524,LADDEROFSUCCESS,Way to the top?,1
45525,LASTPICTURESHOW,With    The     Bogdanovich film  1971,1
45526,LAUGHCLOWNLAUGH,Ironic operatic line,1
45527,LAYDOWNYOURARMS,SURRENDER,1
45528,LIMOUSINECARCAB,Three travelers' conveyances,1
45529,LINESHOTBROTHER,More BLOOD ties,1
45530,LOCKERROOMHUMOR,Post-game banter  perhaps,1
45531,LORDSTANLEYSCUP,Object of an annual quest,1
45532,LORDSTANLEYSCUP,The prize,1
45533,LOSANGELESLAKER,Kareem  once,1
45534,LOVEMEORLEAVEME,Song of mixed emotions,1
45535,MARBURYVMADISON,Court rules it has power to overrule Congress: 1803,1
