,answer,clue,couple_occurencies
24447,PINKOCUSHION,Pillow for a McCarthy-era leftist?,1
24448,PROTESTMARCH,Boycott Oscar winner Fredric's movies?,1
24449,RAISINBRANDY,Cousin of currant cognac?,1
24450,REGAINCHECKS,Find some missing payments?,1
24451,RICHIEHAVENS,"Friday, ""Motherless Child""",1
24452,SANTACLARITY,Lack of vagueness when deciding who's naughty or nice?,1
24453,SATCHELPAIGE,Self-taught baseball great (who had secretly planned to get...),1
24454,SESAMESTREET,"Show that featured Chicago, a vegetarian lion",1
24455,SNAILSPASTIE,Accessory for a mollusk strip show?,1
24456,SNITCHHITTER,"Violent sibling, after being tattled on?",1
24457,SPACEVENTURA,Out-of-this-world detective?,1
24458,TANKINGCOBRA,Snake that's failing utterly?,1
24459,THERIALWORLD,Series about the Mideast economy?,1
24460,TONGUETIPPED,Like the mouth?,1
24461,TONITENNILLE,Procrastinating 1970s singer (secretly planning to get...),1
24462,TREASUREHUNT,Hold Oscar winner Helen dear?,1
24463,TUNABLESPOON,Silverware item that can be adjusted musically?,1
24464,VITALORGANDY,Sheer fabric essential to drapery makers?,1
24465,WAITERWAIVER,Written exemption from taking orders?,1
24466,WARIESTARIES,Most suspicious person born in early April?,1
24467,WATERSKIPPER,"Stone, when flung?",1
24468,WEBBEDKILLER,Foot of a ninja duck?,1
24469,WHALESINNEED,HEADLINE NEWS rebranded to highlight endangered cetaceans?,1
24470,WORKINGCLAWS,Features of lobster laborers?,1
24471,YOUTHESOLVER,Indoor puzzler (who when done should probably plan to get...),1
24472,ACROBATHROBE,Flying mammal's loungewear for gymnasts?,1
24473,ALBERTBROOKS,"Comedic actor who wrote the dystopian novel ""2030""",1
24474,AMAZINGGRAYS,Elements of stunning black-and-white photographs?,1
24475,ANGELANSBURY,Contractor who won five Tonys,1
24476,ANIMATIONCEL,Collectible frame,1
24477,APPLEDECIDER,One who determines the features of the next iPhone?,1
24478,ASEPARATEPEA,John Knowles novel,1
24479,BARELYBARLEY,Crop hardly good enough for a brewer?,1
24480,BIONICBORDER,National boundary guarded by cyborg technology?,1
24481,BLANDBLUBBER,Whale fat that could use some seasoning?,1
24482,BLOCKERBROOM,Item for a fullback who thinks he's playing Quidditch?,1
24483,BOWLINGALLEY,Member of Group 1,1
24484,BRICKDELAYER,Breakdown at the adobe factory?,1
24485,BRIGHTBANGLE,Glittery piece of jewelry?,1
24486,BUFFALOWINGS,"Intimidate the ""Silly Love Songs"" band?",1
24487,CASSATTPARTY,American Impressionist's group at a Paris bistro?,1
24488,CHANGEOFPAYS,Corporate raises?,1
24489,CHERRYORBACH,Broadway and TV actor who's fond of fruit pie?,1
24490,CHIDEGUEVARA,Tell off a revolutionary?,1
24491,CHOICEKILMER,American poet who's good at decision-making?,1
24492,CHROMETOPAPA,Cheapskate's gift for Dad on his silver anniversary?,1
24493,CHRONICTYPES,"Habitual liars, e.g.?",1
24494,COMPASSEMBLY,Burro's fitting together of navigational instruments?,1
24495,CORNYPITCHES,Ads featuring unsophisticated humor?,1
24496,COVETEDDORMS,Best housing on campus?,1
24497,CROSSDROVERS,"Cowpokes, when their herds refuse to budge?",1
24498,CROSSWHIRRED,Religious symbol was used as an electric fan?,1
24499,CROWINGPAINS,Discomfort for egotists?,1
24500,CRYSTALCLEAR,Unambiguous,1
24501,DAMSCIENTIST,Expert in hydraulics and structural engineering?,1
24502,DOGONLYKNOWS,"Answer to ""Why does my shoe look chewed up,"" perhaps?",1
24503,EASYCOMMERCE,Buying and selling that's hassle-free?,1
24504,ECHOINCRYPTS,Spooky sound from many horror movies?,1
24505,ETONDISORDER,Psychological problem for British schoolboys?,1
24506,FACTCHECKERS,Some magazine staffers,1
24507,FANTASYTEAMS,*DraftKings rosters,1
24508,GEORGERSHWIN,"Contractor who composed ""Someone to Watch Over Me""",1
24509,GRANTWRITING,1869 Inaugural Address?,1
24510,GUINNESSBOOK,Sir Alec's memoir?,1
24511,HANDGRENADES,Member of Group 1,1
24512,HEALTHCLINIC,Member of Group 2,1
24513,HUNGRYDINERS,They have seconds,1
24514,IMPEACHMELBA,Charge Dame Nellie with official misconduct?,1
24515,IMPOUNDCAKES,Confiscate a baker's wares?,1
24516,INSURETHECAN,Coverage advice for a butt model?,1
24517,INTERALSATIA,Located within the borders of a region of ancient France?,1
24518,JOEYLAWRENCE,"Cast member of ""Gimme a Break!"" and ""Blossom""",1
24519,KEPTTABOOSON,Didn't change a not-to-do list?,1
24520,KONRADENAUER,Contractor who presided over his nation's reconstruction,1
24521,LANDSCAPEXES,Simian's mountain peaks in a scenic painting?,1
24522,LIVEINMADRID,Find an apartment near the Plaza de Espana?,1
24523,MAGICMARKERS,Tools for some taggers,1
24524,MARCHMADNESS,Annual event with brackets,1
24525,MEDIUMBILLED,Clairvoyant sent out invoices?,1
24526,MOSCOWARDICE,Bovine's fear of the Kremlin?,1
24527,MOWEDTHELAWN,Took blades to blades,1
24528,NEONATALCARE,Treatment for preemies,1
24529,NEWTGINGRICH,"Former congressman who co-wrote the alternative history ""1945""",1
24530,NOSYNONSENSE,All that silly snooping by government agencies?,1
24531,ONECRACKMIND,Obsession with the flaw in the Liberty Bell?,1
24532,ONETREATPONY,Horse on a strict diet?,1
24533,OUTLETSTORES,They have seconds,1
24534,PARKINGSPACE,*Rare find in New York City,1
24535,PLACIDOMINGO,Contractor who founded the Operalia competition,1
24536,POTEXECUTIVE,Head of a head shop chain?,1
24537,PRICEDTOSELL,Realty ad phrase,1
24538,PRICETOSYNCH,Recording studio fee?,1
24539,PSYCHICTENOR,Opera star who knows the words before the libretto's written?,1
24540,PYROTECHNICS,"Fireworks, and an anagram of seven other answers in this puzzle",1
24541,RAPIDSINGERS,Performers who work prestissimo?,1
24542,READMYLIPIDS,Request to a cardiologist for a blood test?,1
24543,RIDINGLEADER,Head of the Hells Angels?,1
24544,RUBBERBANNED,Masseur kicked out of the club?,1
24545,SAMEOLDSTORY,Oft-repeated situation,1
24546,SCENICTROPHY,Set designer's Tony Award?,1
24547,SERVICEROWED,Navy tried manual propulsion?,1
24548,SIMPCOCKTAIL,Daiquiri for a dimwit?,1
24549,SPEEDOFSOUND,Exceeding it causes a boom,1
24550,SPENTCHICORY,Daisy relative that's completely exhausted?,1
24551,STORMMANAGER,"Thor, coordinating the thunder and lightning?",1
24552,STOVETOPBALL,Matzo dumpling on the range?,1
24553,SWALLOWTAILS,Devour Sonic the Hedgehog's fox friend?,1
24554,SWINGERASURE,Manage to book a British synthpop duo?,1
24555,TABOUTOFHELL,Bill from a netherworld bar?,1
24556,TATTOOPARLOR,Member of Group 2,1
24557,THETROJANWAR,Event instigated by the doings of Paris,1
24558,TONFORPROFIT,Moneymaking load of coal?,1
24559,TRACKCHANGES,"Word processing option, or what happens three times in this puzzle",1
24560,TREATORTRICK,Halloween option?,1
24561,TUGREACTIONS,"Hey, stop pulling my sleeve! and the like?",1
24562,ULSTERLUSTER,Feature of a Victorian overcoat made of satin?,1
24563,VEERTHEWORST,Swerve most severely?,1
24564,VENDORBENDER,Result of a beer seller overindulging in his own wares?,1
24565,WARMATERIALS,"Tanks, cannons, ammo, etc.?",1
24566,WARMMEMORIAL,Monument equipped with radiators?,1
24567,WATCHTHISSPA,Billboard listing,1
24568,WORKSOFARTOO,Gears and gaskets inside a movie droid?,1
24569,XESEDUCATION,Crosses off the smallest department on a cabinet list?,1
24570,INTERESTRATE,Measure of curiosity?,1
24571,LINEOFCREDIT,Editor's recognition to a freelancer?,1
24572,MARTIALBLISS,Hawk's happiness during wartime?,1
24573,UNTIEDSTATES,Conditions of sneakers that may result in tripping?,1
24574,AIRFORCEGONE,The NCAA's Falcons knocked out of March Madness?,1
24575,AIRPLANECREW,Workers on a 1980 comedy movie?,1
24576,APPEAREDTOBE,No clue,1
24577,ATONOFBUICKS,Regal collection?,1
24578,BEEPPREPARED,Microwave sound primed and ready to go?,1
24579,BLOCKERBROOM,Equipment for a football-curling hybrid?,1
24580,BLOODCOUNTER,Bar in a Transylvania tavern?,1
24581,BOXIERSHORTS,"SpongeBob's pants, vis-a-vis Mickey Mouse's?",1
24582,BRIGHTBANGLE,Shiny bracelet?,1
24583,CALLEDANUBER,"Rejected walking, perhaps",1
24584,CARBONDATING,Romance app for chemists?,1
24585,CATHERINEUVE,"Best Actress nominee for 1992's ""Indochine""",1
24586,CELEBUTANTES,Famous for being famous heiresses,1
24587,CHARLIEBROWN,*Hapless kite flyer and football kicker,1
24588,CHARLIEBROWN,Wearer of a zigzag shirt,1
24589,CHARTACOURSE,*Do the navigator's job,1
24590,CLASSICCLOWN,Bozo?,1
24591,CLEANSWEEPEA,Bathe Popeye's adopted infant?,1
24592,COLORFULBARD,Poet who curses up a blue streak?,1
24593,COLOSSALDUDS,Favorite outfits for Godzilla?,1
24594,CORNIERSTORE,"Shop owned by a has-been comic, vis-a-vis a trendy shop by a hot newcomer comedian?",1
24595,COUNTBEANING,Rookie vampire slayer's mistake?,1
24596,CRICKETMATCH,Romance app for entomologists?,1
24597,DECKTHEHALLS,Song whose refrain has been prefixed to nine answers in this puzzle,1
24598,DORSEYPRIZES,Awards won by brother bandleaders Tommy and Jimmy?,1
24599,EMAILTHREADS,Favorite outfits for spam lovers?,1
24600,ENDLESSGLOVE,Bit of winter wear that stretches forever?,1
24601,FAIRISHLINEN,Mediocre sheets?,1
24602,FASHIONPLATE,Part of Christian Dior's dinnerware?,1
24603,FISHIERPRICE,"Extremely low sticker figure for a Chanel bag, vis-a-vis the figure at the Chanel boutique?",1
24604,FLEECYCIRCUS,Tent show featuring trained sheep?,1
24605,FLYINGSAUCER,Part of Fox Mulder's dinnerware?,1
24606,FOURINCHEELS,Mini morays?,1
24607,FOURTHESTATE,One of a billionaire's houses?,1
24608,GALLABOUTEVE,Bitterness over Christmas preparations?,1
24609,GALLICSTONES,Rouen rubies and Dijon diamonds?,1
24610,GANGPLANKTON,Ocean organisms who protect their turf?,1
24611,GARBAGECANAL,Waterway polluted by dumpers?,1
24612,GENERALSTORE,*Place with a wide variety of goods for sale,1
24613,GOLDENHINDUS,Blond Brahmans?,1
24614,GOODASNEWTON,Isaac's match in virtuosity?,1
24615,GOODQUESTION,No clue,1
24616,GOUTOFAFRICA,Toe woe in Togo?,1
24617,GREASYSNOOPS,Repulsively slick gumshoes?,1
24618,GRRANDPOOBAH,54-Down that acts like it owns the town?,1
24619,HAMMIERTHROW,"Pitch from a scenery chewer, vis-a-vis one from an Oscar winner?",1
24620,HANGOUTTOCRY,Sit and share tears with a grieving friend?,1
24621,HEATPRODUCER,Supervisor of a 1995 Pacino/De Niro movie?,1
24622,HISSTORYBUFF,3-Down that's really into the past?,1
24623,ITSALLCLOVER,You've planted the farm with nothing but a forage crop!?,1
24624,JOCKEYSHOUTS,"Fly, you filly! and the like?",1
24625,JUMPIERCABLE,"Pay TV that always airs tense news, vis-a-vis one that airs cartoons?",1
24626,JUNGLEJINGLE,The Lion Sleeps Tonight?,1
24627,KIRSTIEALLEY,"*1991 Emmy winner for ""Cheers""",1
24628,KNATENILOSAG,Premium place,1
24629,KNOWTHESCORE,The orchestra was in turmoil; the conductor didn't ___...,1
24630,KURTVONNEGUT,"*""God Bless You, Mr. Rosewater"" novelist",1
24631,LABOREDSTIFF,Unconvincing-sounding cadaver?,1
24632,LAREDOORDEAL,Grueling test in a Texas city?,1
24633,LAUNDERWRAPS,Take care of dirty shawls and scarves?,1
24634,LEGALPADLOCK,Security device that has government approval?,1
24635,LOCKINGHORNS,...and the brass section kept ___,1
24636,LOOPGNIMMIWS,Place for a dip,1
24637,LOWBORNLAGER,Beer that came from humble beginnings?,1
24638,MAHOGANYWOOD,*Material for many guitars,1
24639,MALAYREADERS,Primers in Kuala Lumpur schools?,1
24640,MARKWAHLBERG,Patriots Day star (#1),1
24641,MASTIFFDRINK,Lapping from a dog bowl?,1
24642,MEETANDGREET,Reception for a politician or celebrity,1
24643,MISCOUNTDOWN,Screw up the pillow factory inventory?,1
24644,MISFIREALARM,Dashboard light indicating an engine failure?,1
24645,MIXEDDOUBLES,Extra-large cocktails?,1
24646,MOCKUMENTARY,"Christopher Guest film, typically",1
24647,OLDMASTERKEY,Superintendent's item that's an antique?,1
24648,PALACECOUPON,Discount for a Versailles tour?,1
24649,PARENTSTRIKE,Walkout in response to unruly kids?,1
24650,PARINGMASTER,Chief of the kitchen police?,1
24651,PASSINGSHOTS,Job for a bartender?,1
24652,PHANTOMSTOCK,Worker bonus tied to future share value,1
24653,PICABOSTREET,*Super G gold medalist at the 1998 Winter Olympics,1
24654,PILLOWSHAMUS,Sleuth on the case of the missing cushion?,1
24655,PLUMPPUDDING,Dessert with a full rounded shape?,1
24656,POKIERPLAYER,"Golfer who takes lots of practice swings, vis-a-vis a quick golfer?",1
24657,POWERSURGEON,Influential member of the hospital staff?,1
24658,RANDOMMEMORY,Data storage,1
24659,ROMEOMUSTDIE,*2000 Jet Li film loosely based on Shakespeare,1
24660,SACAJJAAWWEA,Historic guide,1
24661,SERIALPORTAL,Door on a soap opera set?,1
24662,SERVICEBREAK,Shore leave?,1
24663,SHAMSANDWICH,Crooked deli offering?,1
24664,SHARKLOANING,Part of an agreement among aquatic theme parks?,1
24665,SHILLOFBEANS,Starbucks or Heinz plugger?,1
24666,SHOOTINGOOPS,Movie outtake?,1
24667,SIERRAMISTER,Mountain man?,1
24668,SLICEANDDICE,"Divide up for further analysis, as data",1
24669,SOCIALWORKER,"Child welfare counselor, e.g. (#3)",1
24670,SPECIALCLOPS,Sounds from a memorable trot?,1
24671,SPOOKCOUNTRY,2007 William Gibson novel,1
24672,STAMPMACHINE,*Post office dispenser,1
24673,STIFFPENALTY,"Hefty price to pay, maybe",1
24674,STOCKHOLDERS,"Share owners, and, broadly, what the starred answers all are",1
24675,STRAIGHTSETS,Collections of strong poker hands?,1
24676,SUBLETTERBOX,Packing unit when moving into another's apartment?,1
24677,SUBLIMEGREEN,Fastidious golf course groundskeeper's pride?,1
24678,SUMMERSIMMER,Hot July temperature?,1
24679,SWAMPMONSTER,*Slimy horror movie creature,1
24680,SWITCHHITTER,"Mickey Mantle, for one",1
24681,TABLESCRAPPY,Put off making more shows with Scooby's canine nephew?,1
24682,TEARRAAPPART,Shred,1
24683,THELASTWARTS,Remnants of a toad's skin treatment?,1
24684,THEQUEENOFSW,Attendee at Nobel Prize ceremonies,1
24685,THETEFLONCON,Scam involving nonstick pans?,1
24686,TIGHTSQUEEZE,"Rush-hour subway, often",1
24687,TUCSONCOUNTS,Censuses conducted in an Arizona city?,1
24688,WALKSONWATER,Demonstrates divinity,1
24689,WALTZOFFWITH,Take easily,1
24690,WHATACONCEPT,"*""Who'd've thunk it?""",1
24691,WRITERSBLOCK,Choice location for an author's house?,1
24692,ABSTRACTPAIN,Hard-to-describe suffering?,1
24693,ACTORFACTORY,Drama school that just churns out graduates?,1
24694,AMAZINGGRACE,Singer Slick's alter ego?,1
24695,AMONGFRIENDS,*Surrounded by the like-minded,1
24696,ANIMATIONCEL,Disney frame,1
24697,ANYTHINGGOES,Cole Porter musical,1
24698,AROSETAINTED,Got up after being dragged through the mud?,1
24699,ATTACHECASES,Diplomatic carriers,1
24700,AULDLANGSYNE,Seasonal title made of two-letter resolutions of the long Across answers,1
24701,BANANASPLITS,High-calorie desserts,1
24702,BATHERSIGNAL,Bell prompting someone to get into the tub?,1
24703,BATHINGSHOOT,Annual photo feature in Sports Illustrated?,1
24704,BATTERINGRAM,Gate crasher,1
24705,BETABLOCKERS,They slow down the beat,1
24706,BIRDWATCHING,The Boston Celtics fan's favorite hobby was ___,1
24707,BORNINEASTLA,1987 Cheech Marin comedy,1
24708,BRINGBADLUCK,(4),1
24709,BRITISHPOUND,I'm spent,1
24710,BURNBABYBURN,Disco Inferno refrain,1
24711,BURNINGISSUE,Newsmagazine covering wildfires?,1
24712,CATCHACCOUNT,"The Old Man and the Sea, for example?",1
24713,CATCHMYDRIFT,"Understand, snow plower?",1
24714,CHEAPTHRILLS,*2016 #1 hit song by Sia,1
24715,CHEESESPREAD,Newsmagazine report about Wisconsin?,1
24716,CHESTERGOULD,Dick Tracy cartoonist,1
24717,CLUMSYPERSON,(5),1
24718,COMEDYSERIFS,Laugh lines?,1
24719,CORPORATEARM,Company branch catering to other companies,1
24720,DEEPBLUESEAT,Part of a pair of denim jeans?,1
24721,DEEPMRFREEZE,Profound Batman villain?,1
24722,DEVILMAYCARE,Nonchalantly reckless,1
24723,DIANASPENCER,1981 addition to the Windsor family tree,1
24724,DISCODANCING,Bad-mouth ballet in Boulder?,1
24725,DISTRIBUTING,Handing out,1
24726,DRIEDOREGANO,"Some shake it on pizza (""King Lear"")",1
24727,DUCKFEATHERS,SEE HEADER,1
24728,DWIGHTYOAKAM,"Grammy winner for ""Ain't That Lonely Yet""",1
24729,ECONOMYCLASS,Lessons for budget management?,1
24730,FACTCHECKERS,*Preventers of misreporting,1
24731,FLATFLATTERY,Inadequate adulation?,1
24732,FLAWEDGENIUS,Brilliant but troubled soul,1
24733,FLYEAGLESFLY,Fight song at Philadelphia football games,1
24734,FOLSOMPRISON,*Setting for a 1968 Johnny Cash show,1
24735,FOOTBALLPLAY,SEE HEADER,1
24736,FOREVERSTAMP,I'm stuck,1
24737,FORUMEXAMPLE,Paragon among ancient senators?,1
24738,FUNKYCHICKEN,"Party fowl, before it winds up in the Colonel's bucket?",1
24739,GALLINGBIRDS,Irksome flyers?,1
24740,GASHREGISTER,Doctor's listing of serious wounds?,1
24741,GILBERTGRAPE,Title role for Johnny Depp,1
24742,GODONLYKNOWS,Beach Boys song that would be a poor choice for use in a Google ad?,1
24743,GOLDENGATEAU,Rich cake with yellow frosting?,1
24744,GOOGLEDOODLE,Logo customized to pay tribute,1
24745,GUESTHOSTILE,Not exactly welcoming?,1
24746,GUTWRENCHING,Extremely troubling,1
24747,HEARTSURGEON,Position for which the artichoke applied at the hospital?,1
24748,HINDISHINDIG,Bollywood wrap party?,1
24749,HOUSEBUILDER,Job #3,1
24750,HOWSWEETITIS,Marvin Gaye song that would be a poor choice for use in a ReaLemon ad?,1
24751,HUMPTYDUMPTY,*Rhyme with a broken ovoid,1
24752,HURRICANECAR,Vehicle that can withstand any tropical storm?,1
24753,IHAVENTACLUE,"*""No idea""",1
24754,IMONYOURSIDE,"Words of full support, or a hint to the ends of 20-, 27-, 35- and 48-Across",1
24755,JABBATHEHUTT,Tatooine crime boss,1
24756,JUSTADDWATER,"Instant instructions, and how to complete this puzzle's starred clues",1
24757,LONGDIVISION,Mathematical operation done in steps,1
24758,LOOSEYGOOSEY,Uncommonly relaxed,1
24759,MARLEYSGHOST,"Dickens character who says ""I wear the chain I forged in life""",1
24760,MARTHAGRAHAM,Dancing queen,1
24761,MASTERSWITCH,"Main shut-off, and a literal hint to the ends of 20-, 31- and 47-Across",1
24762,MEDICALLEAVE,"Absence for surgery, e.g.",1
24763,MINCEDGARLIC,"Ingredient in many Thai dishes (""King Lear"")",1
24764,MISTERORANGE,"Tim Roth's role in ""Reservoir Dogs""",1
24765,MODESTYPANEL,Seminar for politicians who want to appear humble?,1
24766,MONSTERTRUCK,Vehicle with giant tires,1
24767,MOTORVEHICLE,*Car or truck,1
24768,MOUNTEVEREST,Peak called Chomolungma in Tibetan,1
24769,MUSICALSCORE,John Williams creation,1
24770,NAUTICALMILE,Measure originally defined as one minute of latitude,1
24771,NINEFINEFIVE,#1 hit for Dolly Parton,1
24772,NOLUCKNEEDED,That was pure skill!,1
24773,NOTGIVEAHOOT,Be completely apathetic,1
24774,OFFTHERECORD,*Remove moistness from vinyl?,1
24775,OPTICALMOUSE,Clicking device,1
24776,OREOTRUFFLES,Decadent dessert,1
24777,OVERACHIEVER,*Person who constantly exceeds expectations,1
24778,PARCELOFLAND,Real estate chunk,1
24779,PAULMANAFORT,Jailed Trump aide,1
24780,PRIDEOFLIONS,Serengeti family,1
24781,PRIMALSCREAM,Release of intense anger in a therapy session,1
24782,PRIMARYCARET,Indication of a last-minute candidate on an early ballot?,1
24783,PUTPETBETBED,"Finalize work on, before starting the presses",1
24784,QUILTCOMPLEX,Sewing dysfunction?,1
24785,RAILRAILLERY,Commuter's banter?,1
24786,REDMROCTOBER,Embarrassed Reggie Jackson?,1
24787,REPAPEDITION,It might have an updated epilogue,1
24788,RETRAUQSNEAK,It may gain a yard,1
24789,RIALSPLITTER,Change maker in an Oman bank?,1
24790,ROCKABYEBABY,*Rhyme with a broken bough,1
24791,RONINIRONING,Wandering samurai removing wrinkles from his loincloth?,1
24792,RUNOFTHEMILL,*Quality test for a pepper grinder?,1
24793,SANTABARBARA,NBC soap opera of the 1980s-90s,1
24794,SCARFTACTICS,Strategic accessorizing?,1
24795,SCRAPBOOKING,The boxing promoter's favorite hobby was ___,1
24796,SEEWHATIMEAN,"Understand, statistician?",1
24797,SOCIALSEASON,*Time for balls and banquets,1
24798,SOLARCHARGER,Power source that won't work in the forest,1
24799,SPEARCARRIER,Position for which the asparagus applied at the opera company?,1
24800,STAIRFRAYING,Problem with a runner on a flight?,1
24801,STATECAPITAL,How bygone British lords might show their approval?,1
24802,STEADYNERVES,Asset for investors and city drivers,1
24803,STERNUMLOOKS,Breastbone X-rays?,1
24804,SUPERTUESDAY,Actress Weld's alter ego?,1
24805,SWISSMISSILE,Cheese slice in a food fight?,1
24806,TERRAINWRECK,Strip mining consequence?,1
24807,THOREAUSHADE,Grove by Walden Pond?,1
24808,TRIALBLAZERS,Alternatives to judicial robes?,1
24809,TRIPLETHREAT,"Person who can sing, dance and act, say",1
24810,TURNINGPOINT,*Shed,1
24811,URBANBURBANK,Built-up section of a California city?,1
24812,UTTERSILENCE,How schoolteachers might quiet a classroom?,1
24813,VALLEYSTREAM,Long Island village near JFK International,1
24814,VIDALSASSOON,Popularizer of 67-Down,1
24815,VOCALLESSONS,Singers take them,1
24816,WASHERISHELL,Laundromat-in-disrepair complaint?,1
24817,WATERFETCHER,Job #2,1
24818,WEDDINGQUEST,Medieval crusade to locate a suitable suitor?,1
24819,WITCHINGWELL,Doing a fine job casting spells?,1
24820,WORKINGCLASH,Argument at a job site?,1
24821,ABOVETHEFOLD,Where to find a church ceiling?,1
24822,ABSOLUTEZERO,*Temperature at which you can't get any more chill?,1
24823,ADDERCOMPANY,Viper-vending business?,1
24824,AFIRESTRAITS,Blazing waterways?,1
24825,AFTERTHEFALL,Where to find winter on a calendar?,1
24826,ANKLEMONITOR,Accessory for a person under house arrest,1
24827,ANNAKARENINA,"Novel that begins ""All happy families are alike""",1
24828,ANYTHINGGOES,"2011 Tony-winning musical revival, including a 1982 Tony-winning musical",1
24829,APHIDSTATION,Rosebush?,1
24830,ARLENSPECTER,Pennsylvania senator for 30 years,1
24831,ARROWVICTORY,*England's outcome at the Battle of Agincourt?,1
24832,AUTOCOMPLETE,Your car is ready,1
24833,AUTOSPEEDWAY,*Place with pits,1
24834,AWESOMESAUCE,The hollandaise is a-maaazing!,1
24835,BABEZAHARIAS,"*AP's ""Woman Athlete of the 20th Century""",1
24836,BATONTWIRLER,*Parade performer,1
24837,BEATREPORTER,Journalist with a particular field of coverage,1
24838,BELOWTHEBELT,"Grossly unfair, or where you find the last words of 20-, 29-, 38- and 47-Across",1
24839,BENDINGANEAR,Going on and on (41-Across + 112-Across),1
24840,BINAGOODMOOD,Beginning of bliss?,1
24841,BLOGGINGCAMP,Training session for would-be online posters?,1
24842,BONBONVOYAGE,Cruise for confectioners?,1
24843,BRISKICEDTEA,Drink sold by Pepsi Lipton,1
24844,BROWSERTABBY,Feline wandering the store aisles?,1
24845,CANCANOPENER,Lead-in to a lively dance?,1
24846,CAROLINAROSE,Byrne after relocating to the Outer Banks?,1
24847,CASUALFRIDAY,Crusoe sidekick at an informal get-together?,1
24848,CHEESETRACER,Investigator of a theft at the feta factory?,1
24849,CHICAGOBLOOP,Poorly hit fly ball at Wrigley Field?,1
24850,CIRCUSBARKER,Step right up! caller,1
24851,CIVILSERVICE,The waitstaff is so polite!,1
24852,CLAWMACHINES,Sites of some seizures in arcades,1
24853,CLUBSANDWICH,Lunch item with cocktail picks,1
24854,COLDHARDCASH,"Du[   ]s, so to speak",1
24855,COMBATHELMET,"Soldier's ""brain bucket""",1
24856,CORNERPOCKET,Pool player's call,1
24857,CORSETESCORT,Applicant must be able to transport tight undergarments across town,1
24858,COURTESYCARD,It might entitle you to a discount,1
24859,CULINARYARTS,Chef's main course?,1
24860,CUPSILOVEYOU,Exclamation from a china collector?,1
24861,CUREDHERRING,Salted fish?,1
24862,DANSONKNIGHT,"I am forever grateful for 'Cheers'; ""I took bets with everybody we'd go at least five years with the Mary [Tyler Moore] show...and I won""",1
24863,DAPPERDANCER,"The always stylish Fred Astaire, for one?",1
24864,DEFERREDTAXI,"Chose to walk, for now?",1
24865,DERISIVEBARS,Mocking music?,1
24866,DOTHISORELSE,Inflexible instructor's ultimatum,1
24867,DOUGLASMACAR,"Officer awarded the rank of General of the Army, in December 1944",1
24868,DREAMCATCHER,Willow hoop with beads and feathers,1
24869,DRIVETHROUGH,Our pledge period is concluded,1
24870,DUEDILIGENCE,Pre-agreement research,1
24871,DUMPSTERDIVE,Do as freegans do,1
24872,ERASPLITTING,Revisionist historian's pastime?,1
24873,FALLINGROCKS,Road sign outside the skydiving school?,1
24874,FASHIONICONS,"Patron's request of Andy Warhol, resulting in ""Marilyn Diptych""?",1
24875,FENDERBENDER,Fry sidekick at a tailgate party?,1
24876,FIVESTARTREE,Impeccable family pedigree?,1
24877,FLATSCREENTV,Appliance lacking a [   ]hode-ray tube,1
24878,FLAWOFNATURE,Evolution gone wrong?,1
24879,FOURWAYSTOPS,"They can make you take turns, and a description of the circled letters",1
24880,FREUDIANSLIP,"We've had some sex...uh...setbacks, for example",1
24881,GALVESTONBAY,Inlet close to Houston,1
24882,GETUPTOSPEED,Outfit for a Nascar driver?,1
24883,GONEBABYGONE,1998 Dennis Lehane novel made into a 2007 film,1
24884,HEADBUTTRESS,Structural support in a ship's bathroom?,1
24885,HOPPINGMADAM,Female kangaroo?,1
24886,HUNTRESSDOWN,Alarmed shout on spotting a fallen sportswoman?,1
24887,IMPUREUMPIRE,Applicant must be foul while calling fouls,1
24888,INDIANSUMMER,Autumnal warm spell,1
24889,JABBATHEHUTT,Sci-fi gangster,1
24890,JANELLEMONAE,"Grammy-nominated singer with roles in ""Moonlight"" and ""Hidden Figures""",1
24891,JOBPROMOTION,*Drawer in an office,1
24892,KEEPITMOVING,"___, chess player!",1
24893,LEAFZEPPELIN,Blimp for a Canadian hockey player?,1
24894,LEFTSTANDING,Position of the liberals?,1
24895,LEWDERWELDER,Applicant must be more vulgar than our other metalworkers,1
24896,LIONEXCHANGE,"Roar! ""Roar!""?",1
24897,LITTLELEAGUE,*Group of kids trying to get home,1
24898,LOSINGCRANKS,Team of eccentrics who are behind in the game?,1
24899,LOSINGGROUND,But now Mudslinger is ___...,1
24900,LOVERCLEAVES,Paramour decides it's time to split?,1
24901,LUNCHCOUNTER,Bygone feature of some department stores,1
24902,MACKANDMABEL,"1975 Tony-nominated musical, including a 1966 Tony-nominated musical",1
24903,MAKEITSNAPPY,"___, quarterback!",1
24904,MATERIALGAIN,Profit (68-Across + 77-Down),1
24905,MIDDYNIGHTIE,Sleepwear for a Navy woman?,1
24906,MINUTESTEAKS,Quickly-cooked fare,1
24907,NETWORKHUBBY,Ricky Ricardo or Rob Petrie on CBS?,1
24908,NINERCIRCLES,Huddles on a San Francisco football field?,1
24909,NOTORIOUSBIG,Juicy rapper,1
24910,ORACLEOFDELI,Person to consult when you want a good sandwich?,1
24911,PAINTEDDAISY,Ridley sitting for her portrait?,1
24912,PAINTTHETOWN,"Patron's request of Vincent Van Gogh, resulting in ""Cafe Terrace at Night""?",1
24913,PASSSENTENCE,"Go long, e.g.?",1
